clip_id	split	folder	cat	item	source	start	end	duration	n_words	text	ipa	low_share	has_digits	has_latin	asr_ok	tts_ok
57_166090_0004	train	bulletin_57	57	166090	57_166090_קאנגרעס האט געשטימט מיט אן איבערוויגענדע מערהייט אין שטיצע פון א קורץ-	25.5	30.84	5.34	18	וואס באדייט אז מ'האט אפגעשטופט די אמפעריי אויף א לענגערע ביל אויף א חודש נאך די מידטוירם וואלן.	vus badˈajt az mhut ˈɔpɡəʃtift də ˈamfəraj oʊf a lˈɛnɡərə bil oʊf a xˈɔjdəʃ nux də mˈidtɔjrm valn.	0.333	False	False	True	False
57_166091_0000	train	bulletin_57	57	166091	57_166091_קאנטער-טעראריזעם קרעפטן פון די אנערקענטע רעגירונג אין תימן האבן אומגעב	1.5	4.35	2.85	4	דינסטאג נצבים וילך, 3:40 נאכמיטאג.	dˈinstaɡ niʦˈuvim vaˈajiləx, nˈaxmitaɡ.	0.5	True	False	False	False
57_166091_0001	train	bulletin_57	57	166091	57_166091_קאנטער-טעראריזעם קרעפטן פון די אנערקענטע רעגירונג אין תימן האבן אומגעב	4.3	15.65	11.35	29	קאונטער-טעראריזם קרעפטן פון די אינטערנאציאנאל אנערקענטע רעגירונג אין תימן האבן דורכגעפירט אן אפעראציע וואס האט אנגעבליך אומגעברענגט אבו אל-אנסארי, דער הויפט ווארטזאגער פון די אייסיס טעראר גרופע.	kˈintər tərarˈizm krɛftn fin də ˈintərnaʦianal ˈanərkəntə rəɡˈirinɡ in tˈajmun hubn dˈirxɡəfirt un ˈafəraʦiə vus hut ˈanɡəbləx ˈimɡəbrənɡt ˈabi al ˈansari, dɛr hɔjft vˈartzaɡər fin də ˈajsis tˈɛrar ɡrˈifə.	0.586	False	False	True	False
57_166091_0002	train	bulletin_57	57	166091	57_166091_קאנטער-טעראריזעם קרעפטן פון די אנערקענטע רעגירונג אין תימן האבן אומגעב	15.6	22.95	7.35	24	אנסארי, וואס שטייט אין שפיץ פון אייסיס צעלן אין תימן, איז דריי וואכן צוריק פראקלאמירט געווארן דורך די טעראר גרופע אלס דער הויפט ווארטזאגער.	ˈansari, vus ʃtajt in ʃpiʦ fin ˈajsis ʦɛln in tˈajmun, iz draj vɔxn ʦirˈik frˈaklamirt ɡəvˈɔrn dˈɔrəx də tˈɛrar ɡrˈifə ˈalis dɛr hɔjft vˈartzaɡər.	0.375	False	False	True	False
57_166091_0003	train	bulletin_57	57	166091	57_166091_קאנטער-טעראריזעם קרעפטן פון די אנערקענטע רעגירונג אין תימן האבן אומגעב	22.9	35.0	12.1	36	"לויט ווי די תימנ'ער רעגירונג געבט איבער, איז ער אומגעקומען אין אן אפעראציע דורכגעפירט דורך א קאונטער-טעראריזם איינהייט, באקאנט אלס די ""טעסק פארס 22"", מיט די הילף פון די אנטי-האוטי קאאליציע אנגעפירט דורך סאודי אראביע."	loʊt vi də sˈimnər rəɡˈirinɡ ɡɛbt ˈibər, iz ɛr ˈimɡəkimən in un ˈafəraʦiə dˈirxɡəfirt dˈɔrəx a kˈintər tərarˈizm ˈajnhaːt, bakˈant ˈalis də tɛsk fars mit də hilf fin də ˈanti hˈiti kˈaaliʦiə ˈunɡəfirt dˈɔrəx sˈidi ˈarabiə.	0.417	True	False	False	False
57_166092_0000	train	bulletin_57	57	166092	57_166092_סענעטאר בלומענטאל  די 'יו-עס-פי-עס' גרייט זיך צו אקטיוויזירן א קאמפיוט	1.2	3.55	2.35	5	דינסטאג נצבים וילך, 4 אזייגער נאכמיטאג.	dˈinstaɡ niʦˈuvim vaˈajiləx, ˈazajɡər nˈaxmitaɡ.	0.6	True	False	False	False
57_166092_0001	train	bulletin_57	57	166092	57_166092_סענעטאר בלומענטאל  די 'יו-עס-פי-עס' גרייט זיך צו אקטיוויזירן א קאמפיוט	3.5	17.75	14.25	42	סענאטאר ריטשארד בלומענטאל פון קאנעטיקעט האט פארעפנטליכט א ווארענונג דורך א וויסלבלאוער אז די יו.עס.פי.עס. גרייט זיך צו אקטיוויזירן א קאמפיוטער סיסטעם פאר פאסט בעלעטס ביי די מידטוירם וואלן, וואס איז פול מיט טעותים און קען שאפן אומגעהויערע קאמפליקאציעס.	sˈɛnatar rˈiʧard blˈiməntal fin kˈanətikət hut farˈɛfntlixt a vˈarəninɡ dˈɔrəx a vˈislbliər az də ji. ɛs. pi. ɛs. ɡrajt zix ʦi ˈaktivizirn a kˈamfjitər sˈistəm far pɔst bˈɛləʦ baː də mˈidtɔjrm valn, vus iz fil mit təˈisim in kɛn ʃafn ˈimɡəhɔjərə kˈamflikaʦiəs.	0.429	False	False	True	False
57_166092_0002	train	bulletin_57	57	166092	57_166092_סענעטאר בלומענטאל  די 'יו-עס-פי-עס' גרייט זיך צו אקטיוויזירן א קאמפיוט	17.7	26.25	8.55	31	ווי בלומענטאל גיבט איבער, האט אים יענער דערציילט אז די פאסט אגענטור האט געארבעט צו בויען אין דריי חדשים א קאמפליצירטע סיסטעם וואס דארף נארמאל צונעמען א יאר צייט אדער מער.	vi blˈiməntal ɡibt ˈibər, hut ejm jˈɛnər dərʦˈajlt az də pɔst aɡəntˈir hut ɡəˈarbət ʦi bˈoʊən in draj xadˈuʃim a kˈamfliʦirtə sˈistəm vus daf nˈarmal ʦˈinəmən a jur ʦaːt ˈɔdər mɛr.	0.194	False	False	True	True
57_166092_0003	train	bulletin_57	57	166092	57_166092_סענעטאר בלומענטאל  די 'יו-עס-פי-עס' גרייט זיך צו אקטיוויזירן א קאמפיוט	26.2	35.16	8.96	29	דער דעמאקראטישער סענאטאר זאגט אז ער טוט אפעלירן צו די פאסט אגענטור נישט צו נוצן די סיסטעם צו מאכן זיכער אז אמעריקאנער זאלן קענען שטימען אומגעשטערט דורך די פאסט.	dɛr dˈɛmakratiʃər sˈɛnatar zuɡt az ɛr tit ˈafəlirn ʦi də pɔst aɡəntˈir niʃt ʦi niʦn də sˈistəm ʦi maxn zˈixər az amərˈikanər zɔln kˈɛnən ʃtˈimən ˈimɡəʃtərt dˈɔrəx də pɔst.	0.172	False	False	True	True
57_166093_0000	train	bulletin_57	57	166093	57_166093_טרעזשארי סעקרעטערי בעסענט האט געמאלדן, אז אין די קומענדיגע טעג וועט אמ	1.6	4.15	2.55	4	דינסטאג נצבים וילך, 4:20 נאכמיטאג.	dˈinstaɡ niʦˈuvim vaˈajiləx, nˈaxmitaɡ.	0.5	True	False	False	False
57_166093_0001	train	bulletin_57	57	166093	57_166093_טרעזשארי סעקרעטערי בעסענט האט געמאלדן, אז אין די קומענדיגע טעג וועט אמ	4.1	14.55	10.45	28	טרעזשורי סעקרעטאר בענסאן האט געמאלדן אז אין די קומענדיגע טעג וועט אמעריקע ווארשיינליך מעלדן פרישע באנק סאנקציעס קעגן איראן, אלס טייל פון די עקאנאמישע מלחמה געמאלדן פאריגע וואך.	trˈɛʒiri sˈɛkrətar bənsˈan hut ɡəmˈaldn az in də kˈiməndiɡə tejɡ vɛt amˈɛrikə vˈarʃajnləx mɛldn frˈiʃə bank sˈankʦiəs kejɡn irˈan, ˈalis tajl fin də ˈɛkanamiʃə milxˈumə ɡəmˈaldn furˈiɡə vɔx.	0.286	False	False	True	True
57_166093_0002	train	bulletin_57	57	166093	57_166093_טרעזשארי סעקרעטערי בעסענט האט געמאלדן, אז אין די קומענדיגע טעג וועט אמ	14.5	24.45	9.95	32	בענסאן האט עס געמאלדן ביי די G20 סאמיט וואס קומט פאר אין עשוועל, נארט קאראליינע, א מעלדונג וואס איז נישט געזען געווארן אלס פארבינדונג צו די פרישע מיליטערישע אויסטוישונגען צווישן אמעריקע מיט איראן.	bənsˈan hut ɛs ɡəmˈaldn baː də sˈamit vus kimt far in ˈɛʃvəl, nart kˈaralajnə, a mˈɛldinɡ vus iz niʃt ɡəzˈejn ɡəvˈɔrn ˈalis farbˈindinɡ ʦi də frˈiʃə mˈilitəriʃə ˈoʊstɔjʃinɡən ʦviʃn amˈɛrikə mit irˈan.	0.25	True	True	False	False
57_166093_0003	train	bulletin_57	57	166093	57_166093_טרעזשארי סעקרעטערי בעסענט האט געמאלדן, אז אין די קומענדיגע טעג וועט אמ	24.4	33.24	8.84	28	ווי ער זאגט, פלאנט אמעריקע צו נעמען א זערא טאלעראנץ פאליסי, און צווישן אנדערע צילן אויף עירליין ליסינג קאמפאניס און אנדערע ביזנעסער וואס האנדלען מיט די רעוואלוציאנערע גווארדיע.	vi ɛr zuɡt, flant amˈɛrikə ʦi nˈɛmən a zˈɛra talərˈanʦ fˈalisi, in ʦviʃn ˈandərə ʦiln oʊf ˈajrlajn lˈisinɡ kˈamfanis in ˈandərə bˈiznəsər vus hˈandlən mit də rˈɛvaliʦianərə ɡvˈardiə.	0.321	False	False	True	False
57_166094_0000	train	bulletin_57	57	166094	57_166094_אן אנקעטע ערשינען ווייזט אז א מערהייט אמעריקאנער זענען דערקעגן צו די נ	1.3	4.95	3.65	4	דינסטאג נצבים וילך, 4:45 נאכמיטאג.	dˈinstaɡ niʦˈuvim vaˈajiləx, nˈaxmitaɡ.	0.5	True	False	False	False
57_166094_0001	train	bulletin_57	57	166094	57_166094_אן אנקעטע ערשינען ווייזט אז א מערהייט אמעריקאנער זענען דערקעגן צו די נ	4.9	11.95	7.05	21	אן אנקעטע ערשינען ווייזט אז א מערהייט אמעריקאנער זענען דערקעגן צו די נייע טעריפס וואס פרעזידענט טראמפ האט ארויפגעשטעלט אויף קאנאדע.	un ˈankətə ˈɛrʃinən vajzt az a mˈɛrhaːt amərˈikanər zˈɛnən dərkˈejɡn ʦi də nˈaːjə tˈɛrifs vus prəzidˈɛnt trɔmp hut arˈoʊfɡəʃtəlt oʊf kˈanadə.	0.238	False	False	True	True
57_166094_0002	train	bulletin_57	57	166094	57_166094_אן אנקעטע ערשינען ווייזט אז א מערהייט אמעריקאנער זענען דערקעגן צו די נ	11.9	21.35	9.45	32	נישט מער ווי צוואנציג פראצענט אויסגעפרעגטע אין די איפסאס אנקעטע שטיצן די טעריפס, קעגן זיבן און פופציג פראצענט וואס זענען דערקעגן, און איין און צוואנציג פראצענט וואס האבן נישט קיין קלארן ענטפער.	niʃt mɛr vi ʦvˈanʦiɡ prɔʦˈɛnt ˈoʊzɡəfrəɡtə in də ˈifsas ˈankətə ʃtiʦn də tˈɛrifs, kejɡn zibn in fˈifʦiɡ prɔʦˈɛnt vus zˈɛnən dərkˈejɡn, in ajn in ʦvˈanʦiɡ prɔʦˈɛnt vus hubn niʃt kan klarn ˈɛntfər.	0.281	False	False	True	True
57_166094_0003	train	bulletin_57	57	166094	57_166094_אן אנקעטע ערשינען ווייזט אז א מערהייט אמעריקאנער זענען דערקעגן צו די נ	21.3	29.48	8.18	30	ווען ס'קומט צו די פראגע איבער טוישן דעם נאמען פון לעיק אנטעריא, ווערט עס געשטיצט דורך א נישטיגע פערצן פראצענט, אין די צייט וואס דריי און זעכציג פראצענט זענען דערקעגן.	vɛn skimt ʦi də frˈaɡə ˈibər toʊʃn dejm nˈumən fin lajk ˈantəria, virt ɛs ɡəʃtˈiʦt dˈɔrəx a nˈiʃtiɡə fɛrʦn prɔʦˈɛnt, in də ʦaːt vus draj in zˈɛxʦiɡ prɔʦˈɛnt zˈɛnən dərkˈejɡn.	0.133	False	False	True	True
57_166102_0000	train	bulletin_57	57	166102	57_166102_איראן האט אינטערגענומען נקמה אטאקעס אקעגן די אטאקעס וואס אמעריקא האט ד	1.3	4.45	3.15	4	דינסטאג נצבים וילך, 5:15 נאכמיטאג.	dˈinstaɡ niʦˈuvim vaˈajiləx, nˈaxmitaɡ.	0.5	True	False	False	False
57_166102_0001	train	bulletin_57	57	166102	57_166102_איראן האט אינטערגענומען נקמה אטאקעס אקעגן די אטאקעס וואס אמעריקא האט ד	4.4	12.05	7.65	25	איראן האט אונטערגענומען נקמה אטאקעס קעגן די אטאקעס וואס אמעריקע האט דורכגעפירט אויף א צאל פלעצער איבער איראן. לויט ווי די איראנער באאמטע געבן איבער,	irˈan hut ˈintərɡənimən nkˈumə ˈatakəs kejɡn də ˈatakəs vus amˈɛrikə hut dˈirxɡəfirt oʊf a ʦal plˈɛʦər ˈibər irˈan. loʊt vi də irˈanər baˈamtə ɡejbn ˈibər,	0.28	False	False	True	True
57_166102_0002	train	bulletin_57	57	166102	57_166102_איראן האט אינטערגענומען נקמה אטאקעס אקעגן די אטאקעס וואס אמעריקא האט ד	12.0	17.55	5.55	13	האבן איראנער קרעפטן אונטערגענומען א מאסיווע אפעראציע פון אטאקעס ביי באזעס לענגאויס ירדן.	hubn irˈanər krɛftn ˈintərɡənimən a mˈasivə ˈafəraʦiə fin ˈatakəs baː bazˈɛs lˈɛnɡɔjs jardn.	0.615	False	False	True	False
57_166102_0003	train	bulletin_57	57	166102	57_166102_איראן האט אינטערגענומען נקמה אטאקעס אקעגן די אטאקעס וואס אמעריקא האט ד	17.5	23.24	5.74	17	זיי זאגן אז איראנער קרעפטן האבן אויך באוויזן ארויסצושיסן אן אמעריקאנער MQ-9 דראון וואס איז געפלויגן העכער איראן.	zaj zuɡn az irˈanər krɛftn hubn ɔjx bavˈizn arˈoʊsʦiʃisn un amərˈikanər drin vus iz ɡəflˈɔjɡn hˈɛxər irˈan.	0.353	True	True	False	False
57_166103_0000	train	bulletin_57	57	166103	57_166103_פרעזידענט טראמפ האט זיך געוואנדן צו די טעכנאלאגיע קאמפאני 'עפל' מיט א	1.1	4.25	3.15	4	דינסטאג פרשת ויקהל, 17:30 נאכמיטאג.	dˈinstaɡ pˈarʃis vaiˈakhəl, nˈaxmitaɡ.	0.5	True	False	False	False
57_166103_0001	train	bulletin_57	57	166103	57_166103_פרעזידענט טראמפ האט זיך געוואנדן צו די טעכנאלאגיע קאמפאני 'עפל' מיט א	4.2	14.85	10.65	30	אינערן סעקרעטאר בורגום האט באשטעטיגט אז פרעזידענט טראמפ האט זיך פערזענליך געוואנדן צו די טעכנאלאגיע קאמפאני עפל מיט א פאדערונג צו טוישן די נאמען פון לעיק אנטעריא צו לעיק אמעריקע.	ˈinərn sˈɛkrətar bˈirɡim hut baʃtˈɛtiɡt az prəzidˈɛnt trɔmp hut zix fˈɛrzənləx ɡəvˈandn ʦi də tˈɛxnalaɡiə kˈamfani ɛpl mit a fˈadərinɡ ʦi toʊʃn də nˈumən fin lajk ˈantəria ʦi lajk amˈɛrikə.	0.333	False	False	True	False
57_166103_0002	train	bulletin_57	57	166103	57_166103_פרעזידענט טראמפ האט זיך געוואנדן צו די טעכנאלאגיע קאמפאני 'עפל' מיט א	14.8	25.95	11.15	37	בורגום זאגט אז נעמענדיג אין באטראכט די פערזענליכע ווענדונג פון טראמפ, רישט ער זיך אז ס'וועט נישט נעמען לאנג ביז ווען די קאמפאני'ס פאפולערע מאפע סיסטעם וועט רעפלעקטירן די טויש, אבער דערווייל האט עס נאך נישט פאסירט.	bˈirɡim zuɡt az nˈɛməndiɡ in batrˈaxt də fˈɛrzənləxə vˈɛndinɡ fin trɔmp, riʃt ɛr zix az svɛt niʃt nˈɛmən laːnɡ biz vɛn də kˈamfanis fˈafilərə mˈafə sˈistəm vɛt rˈɛfləktirn də tɔjʃ, ˈɔbər dərvˈaːl hut ɛs nux niʃt fˈasirt.	0.189	False	False	True	True
57_166103_0003	train	bulletin_57	57	166103	57_166103_פרעזידענט טראמפ האט זיך געוואנדן צו די טעכנאלאגיע קאמפאני 'עפל' מיט א	25.9	40.44	14.54	33	גוגל האט גענומען די צוגאנג פון טוישן די נאמען צו לעיק אמעריקע בלויז פאר אמעריקאנער באנוצער, לאזן די נאמען לעיק אנטעריא פאר קאנאדישע באנוצער, און ארויסשטעלן ביידע נעמען פאר מענטשן אין אנדערע פלעצער.	ɡuɡl hut ɡənˈimən də ʦˈiɡanɡ fin toʊʃn də nˈumən ʦi lajk amˈɛrikə blɔjz far amərˈikanər banˈiʦər, luzn də nˈumən lajk ˈantəria far kˈanadiʃə banˈiʦər, in arˈoʊsʃtəln bˈajdə nˈɛmən far mɛnʧn in ˈandərə plˈɛʦər.	0.182	False	False	True	True
